,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
10008,Tyrone Hill,TOT,1999,38,29.1,0.455,0.0,7.6,0.9,0.9,0.4,8.6,PF,12.3,0.48700000000000004,-2.5,0.095,0
10011,Jeff Hornacek,UTA,1999,48,29.9,0.47700000000000004,0.42,3.3,4.0,1.1,0.3,12.2,SG,17.8,0.575,3.4,0.17600000000000002,1
10015,Troy Hudson,LAC,1999,25,21.0,0.4,0.319,2.2,3.7,0.4,0.1,6.8,PG,14.1,0.507,-2.2,0.043,0
10022,Jim Jackson,POR,1999,49,24.0,0.41100000000000003,0.278,3.2,2.6,0.9,0.1,8.4,SG,13.1,0.499,-0.1,0.10099999999999999,1
10023,Mark Jackson,IND,1999,49,28.2,0.419,0.311,3.8,7.9,0.9,0.1,7.6,PG,17.9,0.513,3.0,0.134,1
10027,Antawn Jamison,GSW,1999,47,22.5,0.452,0.3,6.4,0.7,0.8,0.3,9.6,SF,16.6,0.48700000000000004,0.0,0.105,0
10031,Ervin Johnson,MIL,1999,50,20.5,0.508,0.0,6.4,0.4,0.6,1.1,5.1,C,14.5,0.544,-0.8,0.14,1
10062,Grant Long,ATL,1999,50,27.6,0.42100000000000004,0.16699999999999998,5.9,1.1,1.1,0.3,9.8,PF,15.6,0.529,1.5,0.17,1
10063,Luc Longley,PHO,1999,39,23.9,0.483,0.0,5.7,1.2,0.6,0.5,8.7,C,13.5,0.524,-2.5,0.092,1
10064,Felipe López,VAN,1999,47,25.9,0.446,0.273,3.5,1.3,1.0,0.3,9.3,SG,11.8,0.498,-3.3,0.021,0
10067,Sam Mack,TOT,1999,44,24.6,0.435,0.397,2.2,1.3,0.8,0.1,10.7,SF,15.4,0.5760000000000001,0.9,0.126,0
10074,Danny Manning,PHO,1999,50,23.7,0.484,0.111,4.4,2.3,0.7,0.8,9.1,PF,15.4,0.52,0.1,0.10400000000000001,1
10077,Donyell Marshall,GSW,1999,48,26.0,0.42100000000000004,0.361,7.1,1.4,1.0,0.8,11.0,SF,16.9,0.484,1.3,0.11699999999999999,0
10078,Darrick Martin,LAC,1999,37,25.4,0.36700000000000005,0.292,1.3,3.9,1.2,0.1,8.0,PG,11.6,0.475,-2.9,0.01,0
10080,Tony Massenburg,VAN,1999,43,26.6,0.48700000000000004,0.0,6.0,0.5,0.6,0.9,11.2,PF,15.9,0.527,-2.9,0.076,0
10081,Vernon Maxwell,SAC,1999,46,21.9,0.39,0.34600000000000003,1.8,1.7,0.7,0.1,10.7,SG,12.6,0.522,-1.5,0.07400000000000001,1
10084,Walter McCarty,BOS,1999,32,20.6,0.36200000000000004,0.26,3.6,1.3,0.8,0.4,5.7,PF,8.9,0.44799999999999995,-4.0,0.035,0
10085,George McCloud,PHO,1999,48,25.9,0.43799999999999994,0.41600000000000004,3.4,1.6,0.9,0.3,8.9,SF,13.6,0.591,0.6,0.127,1
10088,Tracy McGrady*,TOR,1999,49,22.6,0.436,0.22899999999999998,5.7,2.3,1.1,1.3,9.3,SF,20.6,0.504,4.1,0.14300000000000002,0
10101,Chris Mills,GSW,1999,47,29.7,0.41100000000000003,0.278,5.0,2.2,0.8,0.3,10.3,SF,13.0,0.488,0.0,0.10400000000000001,0
10104,Sam Mitchell,MIN,1999,50,26.9,0.408,0.237,3.6,2.0,0.7,0.3,11.2,SF,14.1,0.47200000000000003,-0.9,0.10800000000000001,1
10105,Cuttino Mobley,HOU,1999,49,29.7,0.425,0.358,2.3,2.5,0.9,0.5,9.9,PG,12.2,0.537,-1.1,0.077,1
10111,Chris Mullin*,IND,1999,50,23.6,0.47700000000000004,0.465,3.2,1.6,0.9,0.3,10.1,SF,18.1,0.616,4.5,0.16699999999999998,1
10114,Lamond Murray,LAC,1999,50,26.3,0.391,0.33,3.9,1.2,1.2,0.4,12.2,SF,14.3,0.473,-2.1,0.01,0
10119,Tyrone Nesby,LAC,1999,50,25.8,0.449,0.365,3.5,1.6,1.5,0.4,10.1,SF,17.0,0.5429999999999999,1.8,0.11699999999999999,0
10123,Dirk Nowitzki,DAL,1999,47,20.4,0.405,0.20600000000000002,3.4,1.0,0.6,0.6,8.2,PF,12.8,0.491,-2.5,0.04,0
10131,Michael Olowokandi,LAC,1999,45,28.4,0.431,0.0,7.9,0.6,0.6,1.2,8.9,C,11.8,0.445,-5.0,-0.01,0
10132,Greg Ostertag,UTA,1999,48,27.9,0.47600000000000003,0.0,7.3,0.5,0.3,2.7,5.7,C,12.8,0.523,0.8,0.136,1
10133,Bo Outlaw,ORL,1999,31,27.5,0.545,0.0,5.4,1.8,1.3,1.4,6.5,PF,12.8,0.535,1.1,0.1,1
10135,Billy Owens,SEA,1999,21,21.5,0.39399999999999996,0.455,3.8,1.8,0.6,0.2,7.8,SF,11.9,0.452,-3.3,0.018000000000000002,0
10138,Cherokee Parks,VAN,1999,48,23.3,0.429,0.0,5.1,0.8,0.6,0.6,5.5,C,9.5,0.445,-4.5,0.01,0
10142,Anthony Peeler,MIN,1999,28,28.9,0.379,0.298,3.0,2.8,1.3,0.2,9.6,SG,11.7,0.465,-0.7,0.065,1
10147,Wesley Person,CLE,1999,45,29.8,0.45299999999999996,0.375,3.2,1.8,0.8,0.4,11.2,SG,14.4,0.546,1.9,0.094,0
10149,Eric Piatkowski,LAC,1999,49,25.3,0.43200000000000005,0.39399999999999996,2.9,1.1,0.9,0.1,10.5,SG,15.3,0.555,0.3,0.091,0
10155,Terry Porter,MIA,1999,50,27.3,0.465,0.41100000000000003,2.8,2.9,1.0,0.2,10.5,PG,16.9,0.603,2.9,0.17800000000000002,1
10156,Vitaly Potapenko,TOT,1999,50,27.9,0.495,0.0,6.6,1.5,0.7,0.7,10.0,C,13.6,0.52,-2.0,0.076,0
10157,Brent Price,HOU,1999,40,20.2,0.483,0.41100000000000003,2.0,2.8,0.8,0.0,7.3,PG,15.0,0.624,0.3,0.128,1
10160,Bryant Reeves,VAN,1999,25,28.1,0.406,0.0,5.5,1.5,0.5,0.3,10.8,C,10.4,0.449,-6.3,-0.01,0
10163,J.R. Reid,TOT,1999,41,25.1,0.47700000000000004,0.0,5.2,1.2,0.9,0.2,9.0,PF,13.7,0.547,-0.9,0.115,0
10169,Isaiah Rider,POR,1999,47,29.5,0.41200000000000003,0.37799999999999995,4.2,2.2,0.5,0.2,13.9,SG,13.7,0.486,-1.3,0.086,1
10176,Dennis Rodman*,LAL,1999,23,28.6,0.348,0.0,11.2,1.3,0.4,0.5,2.1,PF,8.0,0.38799999999999996,-2.0,0.055999999999999994,1
10178,Rodney Rogers,LAC,1999,47,20.6,0.441,0.28600000000000003,3.8,1.6,1.0,0.5,7.4,SF,14.7,0.51,-0.6,0.062,0
10180,Jalen Rose,IND,1999,49,25.3,0.40299999999999997,0.262,3.1,1.9,1.0,0.3,11.1,SF,14.4,0.479,-1.2,0.069,1
10183,Arvydas Sabonis*,POR,1999,50,27.0,0.485,0.292,7.9,2.4,0.7,1.3,12.1,C,20.4,0.546,4.2,0.207,1
10188,Dennis Scott,TOT,1999,36,20.5,0.408,0.381,1.6,1.1,0.4,0.1,6.5,SF,10.1,0.516,-1.8,0.08,0
10189,Malik Sealy,MIN,1999,31,23.6,0.41100000000000003,0.261,3.0,1.2,1.0,0.2,8.1,SF,11.1,0.48700000000000004,-2.6,0.07400000000000001,1
10196,Dickey Simpkins,CHI,1999,50,29.0,0.46299999999999997,0.0,6.8,1.3,0.7,0.3,9.1,C,13.4,0.53,-2.5,0.095,0
10202,Michael Smith,VAN,1999,48,22.9,0.535,0.0,7.3,1.0,1.0,0.4,4.8,PF,14.3,0.574,-1.0,0.099,0
10204,Rik Smits,IND,1999,49,25.9,0.49,0.0,5.6,1.1,0.4,1.1,14.9,C,20.2,0.527,0.6,0.13,1
10209,Jerry Stackhouse,DET,1999,42,28.3,0.371,0.278,2.5,2.8,0.8,0.5,14.5,SG,15.2,0.509,-0.8,0.076,1
10213,Bryant Stith,DEN,1999,46,26.0,0.39299999999999996,0.292,2.3,1.8,0.6,0.3,7.0,SG,10.0,0.498,-2.7,0.019,0
10214,John Stockton*,UTA,1999,50,28.2,0.488,0.32,2.9,7.5,1.6,0.3,11.1,PG,21.9,0.5710000000000001,6.1,0.217,1
10215,Peja Stojaković,SAC,1999,48,21.4,0.37799999999999995,0.32,3.0,1.5,0.9,0.1,8.4,SF,13.5,0.496,0.1,0.081,1
10223,Johnny Taylor,DEN,1999,36,20.1,0.414,0.382,2.8,0.7,0.8,0.5,5.8,SF,9.5,0.49700000000000005,-3.0,0.013999999999999999,0
10226,Kurt Thomas,NYK,1999,50,23.6,0.462,0.0,5.7,1.1,0.9,0.3,8.1,PF,13.1,0.489,-0.8,0.1,1
10239,Ben Wallace,WAS,1999,46,26.8,0.578,0.0,8.3,0.4,1.1,2.0,6.0,C,16.2,0.539,1.7,0.142,0
10241,Rasheed Wallace,POR,1999,49,28.9,0.508,0.419,4.9,1.2,1.0,1.1,12.8,PF,16.7,0.5660000000000001,2.0,0.16899999999999998,1
10244,Eric Washington,DEN,1999,38,20.0,0.397,0.381,2.3,0.8,0.7,0.5,5.4,SG,9.5,0.517,-2.3,0.022000000000000002,0
10246,Clarence Weatherspoon,MIA,1999,49,21.2,0.534,0.0,5.0,0.7,0.6,0.3,8.1,SF,17.0,0.607,0.6,0.184,1
10260,Alvin Williams,TOR,1999,50,21.0,0.401,0.33299999999999996,1.6,2.6,1.0,0.2,5.0,PG,10.4,0.47700000000000004,-2.2,0.053,0
10262,Eric Williams,DEN,1999,38,20.5,0.365,0.231,2.1,1.0,0.7,0.2,7.3,SF,10.7,0.494,-3.4,0.015,0
10267,Jerome Williams,DET,1999,50,23.1,0.5,0.0,7.0,0.5,1.3,0.1,7.1,PF,18.2,0.5579999999999999,1.7,0.201,1
10273,Walt Williams,POR,1999,48,21.8,0.424,0.43799999999999994,3.0,1.7,0.8,0.6,9.3,SF,16.3,0.5660000000000001,3.5,0.16899999999999998,1
10274,Corliss Williamson,SAC,1999,50,27.5,0.485,0.2,4.1,1.3,0.6,0.2,13.2,SF,14.7,0.517,-2.1,0.086,1
10275,Kevin Willis,TOR,1999,42,29.0,0.418,0.0,8.3,1.6,0.7,0.7,12.0,C,15.6,0.489,-2.4,0.09300000000000001,0
10279,Haywoode Workman,MIL,1999,29,28.1,0.429,0.36200000000000004,3.5,5.9,1.1,0.0,6.9,PG,14.1,0.524,0.3,0.091,1
10280,Lorenzen Wright,LAC,1999,48,23.6,0.45799999999999996,0.0,7.5,0.7,0.5,0.8,6.6,C,14.7,0.512,-2.6,0.09300000000000001,0
10285,Cory Alexander,TOT,1998,60,21.6,0.428,0.375,2.4,3.5,1.2,0.2,8.1,PG,15.2,0.5479999999999999,0.4,0.081,0
10287,Derek Anderson,CLE,1998,66,27.9,0.408,0.20199999999999999,2.8,3.4,1.3,0.2,11.7,SF,15.3,0.531,1.7,0.139,1
10290,Nick Anderson,ORL,1998,58,29.3,0.455,0.36,5.1,2.1,1.2,0.4,15.3,SF,19.6,0.529,4.8,0.149,0
10295,Darrell Armstrong,ORL,1998,48,25.8,0.41100000000000003,0.368,3.3,4.9,1.2,0.1,9.2,PG,15.7,0.509,1.1,0.096,0
10298,Stacey Augmon,POR,1998,71,20.4,0.414,0.14300000000000002,3.3,1.2,0.8,0.5,5.7,SG,10.3,0.457,-1.6,0.059000000000000004,1
10299,Isaac Austin,TOT,1998,78,29.1,0.466,0.0,7.1,2.2,0.8,0.7,13.5,C,16.3,0.512,-1.3,0.077,0
10302,Dana Barros,BOS,1998,80,21.1,0.461,0.40700000000000003,1.9,3.6,1.0,0.1,9.8,PG,18.6,0.583,3.5,0.16,0
10303,Brent Barry,TOT,1998,58,27.6,0.42100000000000004,0.39299999999999996,2.9,2.6,1.1,0.5,10.9,SG,14.3,0.5579999999999999,0.5,0.08,0
10306,Tony Battie,DEN,1998,65,23.2,0.446,0.214,5.4,0.9,0.8,1.1,8.4,PF,13.3,0.47700000000000004,-3.9,0.015,0
10312,Chauncey Billups,TOT,1998,80,27.7,0.374,0.32899999999999996,2.4,3.9,1.3,0.1,11.2,PG,13.6,0.516,-1.2,0.065,0
10315,Muggsy Bogues,TOT,1998,61,25.7,0.43700000000000006,0.25,2.2,5.4,1.1,0.0,5.7,PG,12.4,0.49200000000000005,-1.4,0.053,0
10318,Bruce Bowen,BOS,1998,61,21.4,0.409,0.33899999999999997,2.9,1.3,1.4,0.5,5.6,SF,11.0,0.483,-0.4,0.081,0
10320,Shawn Bradley,DAL,1998,64,28.5,0.42200000000000004,0.33299999999999996,8.1,0.9,0.8,3.3,11.4,C,17.7,0.46299999999999997,-0.4,0.077,0
10325,Dee Brown,TOT,1998,72,23.9,0.43799999999999994,0.39899999999999997,2.1,2.1,1.1,0.3,9.1,SG,14.2,0.555,0.4,0.095,0
10329,Kobe Bryant*,LAL,1998,79,26.0,0.428,0.341,3.1,2.5,0.9,0.5,15.4,SF,18.5,0.5479999999999999,1.4,0.147,1
10340,Elden Campbell,LAL,1998,81,22.0,0.46299999999999997,0.5,5.6,1.0,0.4,1.3,10.1,PF,16.4,0.527,-1.4,0.126,1
10342,Chris Carr,MIN,1998,51,22.8,0.42,0.315,3.0,1.7,0.3,0.2,9.9,SG,11.6,0.509,-3.1,0.046,1
10346,Cedric Ceballos,TOT,1998,47,21.1,0.49200000000000005,0.3,4.7,1.3,0.7,0.3,11.4,SF,19.3,0.56,2.0,0.138,0
10351,Chris Childs,NYK,1998,68,23.5,0.42100000000000004,0.31,2.4,3.9,0.8,0.1,6.3,PG,11.6,0.524,-0.2,0.11,1
10355,Bimbo Coles,GSW,1998,53,27.8,0.379,0.228,2.3,4.7,1.0,0.2,8.0,PG,10.4,0.444,-3.5,0.028999999999999998,0
10367,Michael Curry,MIL,1998,82,24.1,0.469,0.444,1.2,1.7,0.7,0.2,6.6,SG,9.1,0.5479999999999999,-2.9,0.071,0
10369,Antonio Daniels,VAN,1998,74,26.4,0.41600000000000004,0.212,1.9,4.5,0.7,0.1,7.8,SG,9.9,0.465,-5.0,-0.032,0
10372,Antonio Davis,IND,1998,82,26.7,0.48100000000000004,0.0,6.8,0.7,0.5,0.9,9.6,PF,15.3,0.5579999999999999,-0.1,0.162,1
10374,Dale Davis,IND,1998,78,27.9,0.5479999999999999,0.0,7.8,0.9,0.7,1.1,8.0,C,15.2,0.546,1.3,0.158,1
10376,Hubert Davis,DAL,1998,81,29.4,0.456,0.439,2.1,1.9,0.5,0.1,11.1,SG,12.5,0.5489999999999999,-2.0,0.068,0
10378,Terry Davis,WAS,1998,74,23.0,0.496,0.0,6.5,0.4,0.6,0.3,4.4,PF,10.5,0.524,-2.7,0.10300000000000001,0
10384,Tony Delk,TOT,1998,77,21.8,0.39299999999999996,0.268,2.2,2.2,0.9,0.2,10.1,PG,13.1,0.452,-1.5,0.022000000000000002,0
10385,Vlade Divac*,CHH,1998,64,28.2,0.498,0.214,8.1,2.7,1.3,1.5,10.4,C,19.4,0.539,4.0,0.157,1
10386,Sherman Douglas,NJN,1998,80,21.2,0.495,0.304,1.7,4.0,0.7,0.1,8.0,PG,15.6,0.541,0.6,0.11199999999999999,1
10394,Blue Edwards,VAN,1998,81,24.3,0.439,0.33299999999999996,2.7,2.5,1.1,0.3,10.8,SG,14.5,0.521,-1.5,0.052000000000000005,0
10396,Howard Eisley,UTA,1998,82,21.0,0.441,0.40700000000000003,2.0,4.2,0.7,0.2,7.7,PG,13.6,0.541,-0.6,0.081,1
10397,Mario Elie,HOU,1998,73,27.2,0.452,0.29100000000000004,2.1,3.0,1.1,0.1,8.4,SF,12.9,0.575,-0.4,0.092,1
10398,Sean Elliott,SAS,1998,36,28.1,0.40299999999999997,0.37799999999999995,3.4,1.7,0.7,0.4,9.3,SF,9.5,0.495,-2.4,0.065,1
10399,Dale Ellis,SEA,1998,79,24.5,0.49700000000000005,0.46399999999999997,2.3,1.1,0.8,0.1,11.8,SF,16.6,0.612,1.6,0.149,1
10410,Derek Fisher,LAL,1998,82,21.5,0.434,0.38299999999999995,2.4,4.1,0.9,0.1,5.8,PG,12.9,0.5329999999999999,0.0,0.10400000000000001,1
10411,Danny Fortson,DEN,1998,80,22.6,0.452,0.33299999999999996,5.6,1.0,0.6,0.4,10.2,PF,14.3,0.537,-5.0,0.051,0
10416,Lawrence Funderburke,SAC,1998,52,21.0,0.49,0.14300000000000002,4.5,1.2,0.4,0.3,9.5,PF,16.2,0.534,-0.5,0.092,0
10421,Chris Gatling,NJN,1998,57,23.8,0.455,0.25,5.9,0.9,0.9,0.5,11.5,PF,16.0,0.496,-2.0,0.084,1
10423,Matt Geiger,CHH,1998,78,23.6,0.505,0.091,6.7,1.0,0.9,1.1,11.3,C,20.2,0.544,1.1,0.154,1
10425,Armen Gilliam,MIL,1998,82,25.8,0.484,0.0,5.4,1.3,0.8,0.5,11.2,PF,16.4,0.56,0.1,0.11900000000000001,0
10426,Anthony Goldwire,DEN,1998,82,27.0,0.423,0.384,1.8,3.4,1.0,0.1,9.2,PG,13.6,0.523,-1.7,0.064,0
10440,Tom Hammonds,MIN,1998,57,20.0,0.516,0.0,4.8,0.6,0.3,0.3,6.1,PF,12.1,0.569,-2.7,0.102,1
10444,Derek Harper,ORL,1998,66,26.7,0.41700000000000004,0.36,1.6,3.5,1.1,0.2,8.6,SG,11.5,0.491,-1.3,0.063,0
10445,Ron Harper,CHI,1998,82,27.9,0.441,0.19,3.5,2.9,1.3,0.6,9.3,PG,14.7,0.503,1.9,0.151,1
10449,Alan Henderson,ATL,1998,69,29.0,0.485,0.5,6.4,1.1,0.6,0.5,14.3,PF,18.4,0.534,-0.5,0.14400000000000002,1
10467,Zydrunas Ilgauskas,CLE,1998,82,29.0,0.518,0.25,8.8,0.9,0.6,1.6,13.9,C,19.7,0.564,1.4,0.18899999999999997,1
10470,Jaren Jackson,SAS,1998,82,27.1,0.39399999999999996,0.377,2.6,1.9,0.7,0.1,8.8,SG,9.7,0.511,-1.5,0.08800000000000001,1
10472,Mark Jackson,IND,1998,82,29.4,0.41600000000000004,0.314,3.9,8.7,1.0,0.0,8.3,PG,17.2,0.501,3.1,0.15,1
10474,Anthony Johnson,SAC,1998,77,29.4,0.371,0.32799999999999996,2.2,4.3,0.8,0.1,7.5,PG,8.6,0.43700000000000006,-4.4,0.008,0
10477,Ervin Johnson,MIL,1998,81,27.9,0.537,0.0,8.5,0.7,1.0,2.0,8.0,C,15.6,0.564,0.3,0.136,0
10478,Kevin Johnson,PHO,1998,50,25.8,0.447,0.154,3.3,4.9,0.5,0.2,9.5,PG,15.6,0.555,0.5,0.131,1
10486,Adam Keefe,UTA,1998,80,25.6,0.54,0.0,5.5,1.1,0.7,0.3,7.8,C,14.5,0.605,0.6,0.153,1
10489,Steve Kerr,CHI,1998,50,22.4,0.45399999999999996,0.43799999999999994,1.5,1.9,0.5,0.1,7.5,PG,12.9,0.581,1.0,0.161,1
10495,Travis Knight,BOS,1998,74,20.3,0.441,0.273,4.9,1.4,0.7,1.1,6.5,C,13.6,0.499,-1.2,0.096,0
10510,Luc Longley,CHI,1998,58,29.4,0.455,0.0,5.9,2.8,0.6,1.1,11.4,C,13.5,0.49200000000000005,-0.8,0.096,1
10512,Sam Mack,VAN,1998,57,24.8,0.397,0.409,2.3,1.8,0.7,0.2,10.8,SF,12.4,0.519,-1.9,0.037000000000000005,0
10516,Dan Majerle,MIA,1998,72,26.8,0.419,0.376,3.7,2.2,0.9,0.2,7.2,SG,12.2,0.562,2.3,0.131,1
10518,Matt Maloney,HOU,1998,78,28.4,0.408,0.364,1.8,2.8,0.8,0.1,8.6,PG,10.5,0.539,-1.8,0.047,1
10519,Danny Manning,PHO,1998,70,25.6,0.516,0.0,5.6,2.0,1.0,0.7,13.5,PF,19.8,0.5539999999999999,2.7,0.174,1
10522,Darrick Martin,LAC,1998,82,28.0,0.377,0.365,2.0,4.0,1.0,0.1,10.3,PG,12.3,0.509,-2.8,0.040999999999999995,0
10527,Lee Mayberry,VAN,1998,79,23.2,0.375,0.35,1.4,4.4,0.8,0.1,4.6,PG,9.2,0.489,-3.7,0.012,0
10529,Walter McCarty,BOS,1998,82,28.5,0.40399999999999997,0.309,4.4,2.2,1.3,0.5,9.6,SF,11.6,0.483,-1.5,0.06,0
10536,Derrick McKey,IND,1998,57,23.1,0.45899999999999996,0.235,3.7,1.5,1.0,0.5,6.3,SF,10.7,0.49700000000000005,-0.2,0.077,1
10537,Aaron McKie,TOT,1998,81,22.4,0.365,0.19,2.9,2.2,1.2,0.2,4.1,SG-SF,8.6,0.41,-1.5,0.036000000000000004,0
10542,Oliver Miller,TOR,1998,64,25.4,0.461,0.0,6.3,3.1,0.9,1.1,6.3,C,12.8,0.485,-1.8,0.026000000000000002,0
10544,Chris Mills,NYK,1998,80,27.3,0.433,0.292,5.1,1.7,0.6,0.4,9.7,SF,12.7,0.512,-0.4,0.113,1
10547,Sam Mitchell,MIN,1998,81,27.6,0.46399999999999997,0.349,4.8,1.3,0.8,0.3,12.3,SF,15.8,0.539,-0.5,0.131,1
10552,Chris Mullin*,IND,1998,82,26.5,0.48100000000000004,0.44,3.0,2.3,1.2,0.5,11.3,SF,16.9,0.607,4.3,0.168,1
10555,Tracy Murray,WAS,1998,82,27.2,0.446,0.392,3.4,1.0,0.8,0.3,15.1,SF,17.3,0.563,2.0,0.139,0
10559,Steve Nash*,PHO,1998,76,21.9,0.45899999999999996,0.415,2.1,3.4,0.8,0.1,9.1,PG,15.6,0.556,1.4,0.13699999999999998,1
10561,Johnny Newman,DEN,1998,74,29.4,0.431,0.34299999999999997,1.9,1.9,1.0,0.3,14.7,SF,14.9,0.547,-2.6,0.06,0
10571,Greg Ostertag,UTA,1998,63,20.4,0.48100000000000004,0.0,5.9,0.4,0.4,2.1,4.7,C,12.5,0.494,-1.1,0.084,1
10577,Cherokee Parks,MIN,1998,79,21.6,0.499,0.0,5.5,0.7,0.5,1.1,7.1,C,13.6,0.5329999999999999,-2.3,0.10800000000000001,1
10581,Sam Perkins,SEA,1998,81,20.7,0.41600000000000004,0.392,3.1,1.4,0.8,0.4,7.2,PF,13.6,0.55,1.4,0.129,1
10582,Elliot Perry,MIL,1998,81,21.6,0.43,0.34,1.3,2.8,1.1,0.0,7.3,PG,11.5,0.485,-2.2,0.035,0
10583,Chuck Person,SAS,1998,61,23.9,0.359,0.344,3.3,1.4,0.5,0.2,6.7,PF,8.3,0.494,-1.6,0.068,1
10586,Eric Piatkowski,LAC,1998,67,26.0,0.452,0.409,3.5,1.3,0.8,0.2,11.3,SG,15.5,0.591,0.2,0.10800000000000001,0
10590,Olden Polynice,SAC,1998,70,20.8,0.45899999999999996,0.0,6.3,1.5,0.5,0.6,7.9,C,14.7,0.46399999999999997,-2.5,0.049,0
10592,Terry Porter,MIN,1998,82,21.8,0.449,0.395,2.0,3.3,0.8,0.2,9.5,PG,17.3,0.586,2.4,0.139,1
10595,Mark Price,ORL,1998,63,22.7,0.431,0.335,2.0,4.7,0.8,0.1,9.5,PG,14.9,0.518,-0.4,0.057999999999999996,0
10596,Theo Ratliff,TOT,1998,82,29.8,0.513,0.0,6.7,0.7,0.6,3.1,9.9,C,16.2,0.561,0.9,0.132,0
10597,Eldridge Recasner,ATL,1998,59,24.6,0.456,0.419,2.4,2.0,0.7,0.0,9.3,SG,13.0,0.563,-0.4,0.095,1
10599,Khalid Reeves,DAL,1998,82,23.8,0.418,0.368,2.3,2.8,1.0,0.1,8.7,PG,13.1,0.522,-1.9,0.062,0
10611,Clifford Robinson,PHO,1998,80,29.5,0.479,0.321,5.1,2.1,1.2,1.1,14.2,SF,17.4,0.5379999999999999,1.1,0.14400000000000002,1
10621,Jalen Rose,IND,1998,82,20.8,0.478,0.342,2.4,1.9,0.7,0.2,9.4,SF,14.1,0.545,-0.6,0.092,1
10625,Bryon Russell,UTA,1998,82,27.1,0.43,0.341,4.0,1.2,1.1,0.4,9.0,SF,12.9,0.57,0.8,0.13,1
10630,Dennis Scott,TOT,1998,81,28.3,0.397,0.365,3.0,1.9,0.7,0.5,11.0,SF,12.1,0.502,-1.1,0.05,0
10633,Malik Sealy,DET,1998,77,21.3,0.428,0.22,2.8,1.3,0.8,0.3,7.7,SF,12.8,0.505,-0.6,0.09300000000000001,0
10634,Rony Seikaly,TOT,1998,56,29.2,0.43200000000000005,0.0,7.0,1.4,0.5,0.8,13.3,C,15.0,0.514,-1.9,0.08,0
10636,Brian Shaw,TOT,1998,59,25.9,0.345,0.295,3.6,4.4,0.8,0.3,6.3,PG,9.1,0.397,-3.3,0.002,0
10638,Reggie Slater,TOR,1998,78,21.3,0.46,0.0,3.9,0.9,0.6,0.4,8.0,PF,12.4,0.52,-4.6,0.042,0
10640,Joe Smith,TOT,1998,79,29.7,0.434,0.0,6.0,1.2,0.8,0.6,14.6,PF,14.4,0.48200000000000004,-2.4,0.052000000000000005,0
10641,Michael Smith,TOT,1998,48,21.9,0.479,0.0,6.4,1.8,0.9,0.3,5.2,PF,14.3,0.524,-0.3,0.096,0
10644,Rik Smits,IND,1998,73,28.6,0.495,0.0,6.9,1.4,0.5,1.2,16.7,C,19.9,0.532,0.9,0.141,1
10649,John Starks,NYK,1998,82,26.7,0.39299999999999996,0.327,2.8,2.7,1.0,0.1,12.9,SG,14.3,0.504,0.7,0.10099999999999999,1
10652,Michael Stewart,SAC,1998,81,21.7,0.48,0.0,6.6,0.8,0.4,2.4,4.6,C,12.9,0.486,-1.4,0.081,0
10653,Bryant Stith,DEN,1998,31,23.2,0.33299999999999996,0.20800000000000002,2.1,1.6,0.7,0.3,7.6,SG,9.2,0.447,-4.4,-0.018000000000000002,0
10654,John Stockton*,UTA,1998,64,29.0,0.528,0.429,2.6,8.5,1.4,0.2,12.0,PG,21.8,0.628,5.6,0.20600000000000002,1
10657,Erick Strickland,DAL,1998,67,22.5,0.35700000000000004,0.294,2.4,2.5,0.8,0.1,7.6,SG,9.3,0.429,-5.0,-0.027999999999999997,0
10660,Derek Strong,ORL,1998,58,28.2,0.42,0.0,7.4,0.9,0.5,0.4,12.7,PF,16.6,0.49700000000000005,-1.1,0.13,0
10661,Bob Sura,CLE,1998,46,20.5,0.377,0.317,2.0,3.7,1.0,0.2,5.8,SG,9.6,0.46299999999999997,-1.9,0.036000000000000004,1
10664,Maurice Taylor,LAC,1998,71,21.3,0.47600000000000003,0.0,4.2,0.7,0.5,0.6,11.5,PF,16.1,0.521,-3.8,0.057,0
10668,Tim Thomas,PHI,1998,77,23.1,0.447,0.363,3.7,1.2,0.7,0.2,11.0,SF,14.9,0.5379999999999999,-0.5,0.091,0
10670,Otis Thorpe,TOT,1998,74,29.7,0.47100000000000003,0.0,7.3,3.0,0.6,0.4,10.2,PF,13.4,0.515,-2.1,0.055,0
10671,Gary Trent,TOT,1998,54,25.2,0.47700000000000004,0.33299999999999996,6.3,1.3,0.6,0.5,11.7,PF,16.2,0.527,-0.8,0.11,0
10679,Samaki Walker,DAL,1998,41,25.0,0.486,0.0,7.4,0.6,0.7,1.0,8.9,PF,14.4,0.502,-3.4,0.067,0
10681,John Wallace,TOR,1998,82,28.8,0.478,0.5,4.5,1.3,0.8,1.2,14.0,SF,14.8,0.518,-3.0,0.031,0
10684,Charlie Ward,NYK,1998,82,28.3,0.455,0.377,3.3,5.7,1.8,0.5,7.8,PG,15.6,0.5670000000000001,4.1,0.14800000000000002,1
10685,Eric Washington,DEN,1998,66,23.3,0.40399999999999997,0.321,1.9,1.2,0.8,0.4,7.7,SG,9.6,0.478,-4.1,-0.008,0
